camera_id,video_id,timestamp,frame_id,object_type,confidence,x1,y1,x2,y2
CAM_CITY_STREET_03,mixkit_4251,6.4,192,car,0.3293,560.4,631.2,641.5,704.5
CAM_CITY_STREET_03,mixkit_4251,6.4,192,person,0.3071,1221.4,492.5,1259.0,605.4
CAM_CITY_STREET_03,mixkit_4251,6.4,192,person,0.2674,1063.5,546.6,1089.1,604.5
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.7838,377.7,664.7,471.5,719.7
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.783,777.5,498.6,837.1,546.7
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.7252,493.7,513.3,547.8,559.1
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.7232,724.3,612.7,808.0,678.9
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.7195,759.4,658.9,873.8,720.0
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.684,858.0,611.0,987.2,697.7
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.6309,418.3,601.1,506.2,687.3
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.5864,695.3,555.5,769.6,624.9
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.5632,510.3,465.1,562.9,513.8
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.508,560.1,668.2,666.5,720.0
CAM_CITY_STREET_03,mixkit_4251,6.467,194,person,0.4969,1181.2,564.0,1211.1,656.4
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.4953,450.0,572.6,515.6,631.0
CAM_CITY_STREET_03,mixkit_4251,6.467,194,bus,0.4811,670.3,433.0,731.6,529.9
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.3848,293.1,439.7,326.3,466.1
CAM_CITY_STREET_03,mixkit_4251,6.467,194,person,0.3775,1176.7,500.7,1202.3,546.6
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.372,0.1,585.7,52.7,695.3
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.3187,586.2,499.8,642.3,547.8
CAM_CITY_STREET_03,mixkit_4251,6.467,194,person,0.3138,1067.7,548.4,1087.2,603.9
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.3018,0.5,408.3,39.5,434.9
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.2889,573.6,549.6,632.6,601.0
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.287,567.9,566.8,638.0,642.2
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.2777,683.3,523.5,759.9,575.5
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.2611,573.3,623.6,639.1,669.7
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.2593,743.4,476.4,789.9,522.0
CAM_CITY_STREET_03,mixkit_4251,6.467,194,car,0.2513,588.6,491.8,643.1,531.4
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.8149,416.3,590.4,500.4,662.3
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.787,846.0,596.1,942.5,667.1
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.7231,763.1,482.1,814.6,525.3
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.6625,710.7,586.1,785.4,645.8
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.6361,793.3,543.1,869.7,600.9
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.5734,457.7,539.4,531.3,603.4
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.4886,479.3,430.1,512.4,456.3
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.4873,695.3,544.0,757.7,599.7
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.4692,573.2,607.0,661.3,674.4
CAM_CITY_STREET_03,mixkit_4251,6.533,196,bus,0.4598,655.6,419.4,717.3,507.1
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.4553,380.7,661.3,480.5,720.0
CAM_CITY_STREET_03,mixkit_4251,6.533,196,person,0.4527,1068.1,549.0,1087.3,603.9
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.3993,589.6,484.8,646.5,533.0
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.359,727.7,463.8,771.0,505.1
CAM_CITY_STREET_03,mixkit_4251,6.533,196,person,0.3354,1244.1,566.0,1270.6,628.3
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.3033,670.7,506.3,747.4,571.3
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.2963,9.7,408.9,59.8,436.8
CAM_CITY_STREET_03,mixkit_4251,6.533,196,person,0.2914,1192.1,563.0,1211.5,616.2
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.2911,745.0,641.7,862.1,720.0
CAM_CITY_STREET_03,mixkit_4251,6.533,196,car,0.2847,948.4,668.0,1072.5,720.0
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.7786,889.6,630.6,1001.8,719.2
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.7677,839.7,577.7,912.7,633.7
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.7079,797.0,540.6,862.5,590.3
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.6949,727.8,633.5,828.6,719.3
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.6498,560.4,651.7,662.8,720.0
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.6278,696.5,555.7,761.1,607.3
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.6227,421.9,615.4,501.5,691.8
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.585,685.0,517.1,743.2,566.5
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.4602,448.7,565.7,519.3,629.2
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.4425,485.6,515.4,546.3,572.1
CAM_CITY_STREET_03,mixkit_4251,6.6,198,person,0.4409,1067.9,549.7,1087.1,603.7
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.4039,574.6,521.4,627.1,572.7
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.3758,762.7,502.9,821.8,547.8
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.3354,751.8,470.6,795.8,506.9
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.3341,511.8,489.7,561.5,530.8
CAM_CITY_STREET_03,mixkit_4251,6.6,198,person,0.3267,1240.9,591.1,1273.2,674.8
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.2886,590.7,479.3,644.9,526.7
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.2769,1065.6,639.8,1228.5,718.3
CAM_CITY_STREET_03,mixkit_4251,6.6,198,bus,0.2723,653.5,414.8,707.9,494.6
CAM_CITY_STREET_03,mixkit_4251,6.6,198,person,0.2691,1186.3,558.7,1218.8,637.5
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.2672,574.6,608.3,672.1,706.3
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.2625,723.8,594.1,798.7,652.2
CAM_CITY_STREET_03,mixkit_4251,6.6,198,person,0.2594,1250.4,544.7,1279.7,640.1
CAM_CITY_STREET_03,mixkit_4251,6.6,198,car,0.2583,572.3,569.2,655.5,642.4
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.7794,858.6,607.2,959.0,681.0
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.6209,560.5,649.4,660.8,720.0
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.6049,796.7,542.7,856.4,584.3
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.598,834.0,563.0,912.5,626.1
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.5601,159.3,397.8,211.7,419.9
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.547,770.1,510.4,823.2,548.8
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.5365,227.5,412.2,272.5,437.5
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.5344,749.2,467.4,795.9,515.9
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.5265,731.0,633.9,825.6,718.4
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.51,703.6,581.6,786.5,658.9
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.4422,165.5,395.9,221.4,415.4
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.4418,488.2,506.5,550.9,569.9
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.4324,383.7,661.3,481.4,720.0
CAM_CITY_STREET_03,mixkit_4251,6.667,200,person,0.4307,1068.0,548.8,1087.5,603.3
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.4285,683.1,504.1,740.0,568.8
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.3753,196.5,394.6,224.4,414.8
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.3345,588.6,475.8,642.6,515.7
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.2979,700.3,548.8,766.5,599.8
CAM_CITY_STREET_03,mixkit_4251,6.667,200,bus,0.2959,651.8,412.0,706.9,506.5
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.2853,797.6,691.6,878.6,720.0
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.2808,700.3,550.5,786.9,658.5
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.2717,574.8,517.7,626.7,572.8
CAM_CITY_STREET_03,mixkit_4251,6.667,200,car,0.2611,576.7,608.9,671.4,699.2
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.7486,191.6,396.9,230.0,435.9
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.7045,62.2,509.9,145.4,603.1
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.67,125.5,414.0,160.6,436.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.6291,561.6,646.3,662.7,719.9
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.584,908.9,655.4,1010.6,720.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.5369,731.8,620.9,819.5,681.1
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.5211,737.8,665.3,857.5,720.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.5005,709.5,590.8,779.5,651.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,person,0.4869,1068.1,548.7,1086.6,604.3
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.4666,386.4,659.6,481.8,717.8
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.4376,254.8,410.8,281.9,431.7
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.4286,744.0,467.8,793.5,510.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.4265,805.6,545.6,879.1,606.1
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.4125,1065.6,639.9,1230.2,718.2
CAM_CITY_STREET_03,mixkit_4251,6.733,202,bus,0.3753,651.8,410.6,701.4,483.4
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3381,479.2,522.8,534.0,573.8
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3252,459.7,547.2,526.2,609.0
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3187,500.5,495.3,557.6,548.3
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3128,873.3,591.3,987.8,676.4
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3114,4.0,410.6,45.6,434.6
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3084,761.5,500.9,810.7,551.9
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.3066,587.4,473.1,639.9,514.2
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.2983,577.4,603.8,670.7,698.6
CAM_CITY_STREET_03,mixkit_4251,6.733,202,person,0.2924,1240.1,654.0,1278.9,718.6
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.2895,693.9,542.9,765.0,614.4
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.2877,695.7,542.5,764.9,590.6
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.2685,281.4,406.1,318.2,429.9
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.266,576.6,554.3,651.6,615.3
CAM_CITY_STREET_03,mixkit_4251,6.733,202,car,0.2537,735.4,625.9,856.2,720.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.7271,123.1,406.8,162.7,434.2
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.7219,568.9,614.6,659.1,701.6
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.7112,856.5,599.7,943.7,666.5
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.6649,725.0,645.7,839.8,718.6
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.6017,949.8,636.0,1090.6,720.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.5151,69.0,414.2,116.5,440.9
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.5117,743.5,467.7,794.1,512.8
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4806,794.2,540.5,850.0,589.7
CAM_CITY_STREET_03,mixkit_4251,6.8,204,person,0.4727,1067.7,549.2,1086.7,604.2
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4708,706.9,588.7,777.5,650.8
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4446,581.1,578.4,667.3,661.7
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4444,392.7,629.0,499.3,720.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4371,831.5,550.5,920.9,619.1
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4256,196.0,416.1,229.0,435.8
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4242,684.4,517.8,744.9,565.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,bus,0.4203,649.7,410.5,702.5,500.6
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4145,761.0,501.9,807.1,551.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.4079,693.2,544.8,766.2,616.3
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.3993,501.6,495.3,557.5,548.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,person,0.3762,1191.5,626.3,1225.0,714.5
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.3533,572.4,548.7,652.7,616.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.3385,578.8,505.4,627.7,551.8
CAM_CITY_STREET_03,mixkit_4251,6.8,204,person,0.3373,1249.9,539.0,1279.4,629.3
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.3026,391.5,658.3,499.0,720.0
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.301,242.2,418.9,266.1,436.2
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.3005,969.3,635.5,1067.8,682.1
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.2774,475.3,526.1,534.9,583.2
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.2587,458.5,566.0,520.0,626.7
CAM_CITY_STREET_03,mixkit_4251,6.8,204,car,0.2542,269.8,404.2,308.0,427.1
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.7503,568.8,615.4,659.1,702.4
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.7352,415.2,620.4,520.1,719.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.7042,117.6,507.1,186.7,577.7
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.6874,724.3,640.3,839.7,718.2
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.6745,845.3,591.5,923.9,651.4
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.6542,193.3,415.7,230.2,436.1
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.6108,118.4,406.9,154.0,436.2
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.5961,293.1,531.2,379.3,610.7
CAM_CITY_STREET_03,mixkit_4251,6.867,206,person,0.5388,1067.7,550.4,1086.7,604.7
CAM_CITY_STREET_03,mixkit_4251,6.867,206,person,0.5376,1223.1,640.7,1254.6,720.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.505,691.7,534.1,759.6,611.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.5032,743.7,467.7,794.3,513.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.5004,243.4,416.2,276.3,435.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.4828,706.0,586.3,775.8,646.1
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.4705,790.0,522.8,845.4,584.6
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.43,761.3,501.7,806.2,550.1
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.4194,917.1,614.9,1025.2,694.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.419,828.0,554.3,911.8,612.2
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.4147,445.4,567.4,521.2,630.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.4075,501.7,495.4,557.6,547.8
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.3956,582.1,576.0,667.3,661.7
CAM_CITY_STREET_03,mixkit_4251,6.867,206,bus,0.3662,650.0,410.5,702.0,501.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.3518,572.0,543.7,652.3,613.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.3219,580.0,501.5,629.5,548.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.3116,243.2,414.0,286.7,435.7
CAM_CITY_STREET_03,mixkit_4251,6.867,206,person,0.3079,1161.1,604.9,1197.6,688.2
CAM_CITY_STREET_03,mixkit_4251,6.867,206,person,0.3056,1200.8,635.2,1228.4,703.3
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.2912,475.1,526.1,535.1,584.5
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.2698,271.6,411.3,296.6,433.0
CAM_CITY_STREET_03,mixkit_4251,6.867,206,car,0.2621,679.8,495.9,733.3,553.6
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.8038,383.6,666.9,478.2,719.1
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.7408,568.6,615.1,659.7,702.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,person,0.6764,1183.2,607.9,1215.4,682.5
CAM_CITY_STREET_03,mixkit_4251,6.933,208,person,0.6613,1107.7,575.9,1138.3,650.1
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.6449,117.4,407.1,155.4,437.3
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.644,192.2,412.9,229.8,437.6
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.6368,846.2,590.5,926.3,649.9
CAM_CITY_STREET_03,mixkit_4251,6.933,208,person,0.5782,1142.2,571.3,1171.1,669.0
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.5568,424.0,588.5,519.3,693.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.5326,697.6,576.9,766.9,633.5
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.5323,917.6,614.7,1025.3,695.2
CAM_CITY_STREET_03,mixkit_4251,6.933,208,person,0.5229,1237.4,608.7,1268.1,682.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.503,743.3,467.6,794.8,513.6
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.489,3.6,407.3,47.3,434.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4845,790.3,525.5,845.4,584.5
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4642,571.7,543.3,651.9,611.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4418,733.6,648.1,826.6,719.8
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4257,761.5,501.5,806.3,549.6
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4247,828.1,555.0,911.3,611.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.4136,935.2,663.0,1072.8,720.0
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.3953,790.8,683.8,875.0,720.0
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.3817,501.4,495.2,557.8,548.1
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.3676,690.8,532.8,757.7,602.1
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.3647,581.6,576.8,667.2,661.9
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.2873,475.7,526.4,534.5,584.4
CAM_CITY_STREET_03,mixkit_4251,6.933,208,person,0.2803,1250.7,538.5,1278.8,595.3
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.2723,243.4,415.6,275.5,436.6
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.2636,692.7,533.4,756.4,582.2
CAM_CITY_STREET_03,mixkit_4251,6.933,208,car,0.2504,476.6,529.2,534.6,568.4
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.7977,383.9,667.1,478.3,719.2
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.7758,568.7,613.6,659.6,703.2
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.6426,845.4,590.9,927.2,650.3
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5716,424.2,589.2,519.0,693.1
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5638,917.5,614.8,1024.0,695.1
CAM_CITY_STREET_03,mixkit_4251,7.0,210,person,0.5416,1136.8,564.1,1170.1,636.8
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5372,781.6,681.3,876.4,720.0
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5311,742.9,467.7,794.8,513.9
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5309,193.1,419.6,257.1,462.0
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.5051,790.4,525.4,843.4,584.2
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.501,698.4,577.4,763.7,631.3
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.497,691.3,532.9,756.9,601.9
CAM_CITY_STREET_03,mixkit_4251,7.0,210,person,0.4925,1209.5,575.4,1235.5,641.1
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.4694,733.6,642.3,825.3,718.8
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.4693,580.7,574.6,668.2,657.5
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.4371,280.0,400.7,318.5,427.0
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.4367,761.8,501.6,806.6,549.8
CAM_CITY_STREET_03,mixkit_4251,7.0,210,person,0.4062,1250.1,530.2,1279.6,634.2
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.4055,935.5,660.4,1073.1,719.8
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.374,680.4,504.5,732.3,549.2
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.3685,826.3,542.5,913.6,608.8
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.3232,572.2,538.4,648.7,608.1
CAM_CITY_STREET_03,mixkit_4251,7.0,210,bus,0.3129,649.5,408.9,699.6,499.7
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.3129,501.4,495.5,557.6,548.6
CAM_CITY_STREET_03,mixkit_4251,7.0,210,car,0.2626,719.0,628.7,826.0,715.2
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.8111,571.5,594.5,657.4,681.4
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.8028,384.2,666.8,479.2,719.1
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.6419,844.4,586.2,927.1,650.2
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.6344,585.0,560.5,665.4,635.3
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5975,917.6,614.7,1024.1,694.7
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5617,772.7,680.8,873.9,720.0
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5531,424.3,587.9,518.9,691.0
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5299,744.2,467.7,794.7,513.4
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5062,790.0,522.4,843.0,583.8
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.5035,695.6,566.1,759.4,622.0
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.4272,939.4,662.3,1072.0,719.3
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.4052,762.1,501.5,806.7,550.4
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3876,688.0,516.9,749.6,581.7
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3791,723.0,630.1,824.2,716.9
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3317,501.4,495.6,557.5,548.7
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3314,572.1,533.7,653.3,598.5
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3295,136.2,524.7,197.8,595.2
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.3226,725.9,596.7,798.3,635.2
CAM_CITY_STREET_03,mixkit_4251,7.067,212,bus,0.3042,649.8,408.9,698.5,496.7
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.292,827.0,541.7,911.8,607.2
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.2529,3.8,408.0,47.7,435.7
CAM_CITY_STREET_03,mixkit_4251,7.067,212,car,0.2521,571.5,543.1,603.3,599.9
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.8407,570.9,588.3,655.7,674.1
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.8084,384.3,666.5,479.6,719.1
CAM_CITY_STREET_03,mixkit_4251,7.133,214,person,0.7403,1224.9,614.2,1259.6,703.5
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.7326,765.5,670.9,873.6,720.0
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.6499,843.6,586.2,927.2,650.2
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.5472,706.8,596.7,799.0,674.0
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.5446,424.4,587.4,518.9,692.5
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.5311,82.9,468.7,149.0,532.4
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.4996,744.0,467.9,794.8,511.1
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.4662,210.3,417.3,255.9,445.8
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.4541,917.0,613.3,1055.9,720.0
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.4406,790.2,527.3,843.0,583.3
CAM_CITY_STREET_03,mixkit_4251,7.133,214,car,0.4177,690.1,544.7,752.7,606.3
